status;finalidade;tipo;dormitorios;quartos;cidade;cep;endereco;numero;complemento;bairro;estado;metragem;areaterreno;area_total;area_util;garagem;idade;condominio;valorvenda;iptu;promocao;dataregistro;condominiofechado;zoneamento;ImovelEntregue;datacadastro;dataupdate;Andar;valor_total
Disponível;Residencial;Sobrado;4;3;Curitiba;81450710;Rua Herecê Fernandes;178;Casa;Cidade Industrial;PR;350.0;140.03;350.0;350.0;4;8.0;;680000.0;0.0;N;2023-09-27T00:10:26.800;N;ZHIS;0;2023-09-21T16:24:04.600;;0;680000.0
Disponível;Residencial;Sobrado;3;0;Curitiba;82540030;Rua Estados Unidos;2297;SOBRADO 2;Boa Vista;PR;214.77;216.0;214.77;214.77;3;4.0;;950000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR;0;2023-08-18T14:31:50.230;;0;950000.0
Vendido;Residencial;Sobrado;3;2;Curitiba;80530360;Rua José Sabóia Cortes;238;Sob 02;Centro Cívico;PR;189.23;134.53;189.23;189.23;2;12.0;Res Spazio Di Palmira;960000.0;1800.0;N;2023-09-27T00:10:26.800;N;2;0;2023-08-05T10:44:55.023;;0;962100.0
Disponível;Comercial/Residencial;Casa;3;2;Curitiba;81880280;Rua Londrina;579;;Pinheirinho;PR;217.0;480.0;217.0;217.0;2;17.0;;1200000.0;1500.0;N;2023-09-27T00:10:26.800;N;SEHIS.1;0;2023-09-25T19:36:19.960;;0;1201500.0
Disponível;Residencial;Casa;5;5;Curitiba;82560040;Rua Lodovico Geronazzo;866;CASA AVERBADA;Boa Vista;PR;460.0;390.0;460.0;460.0;4;19.0;;1890000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR3;0;2023-09-15T15:39:08.960;;0;1890000.0
Disponível;Residencial;Sobrado;3;3;Curitiba;82630520;Rua Aleixoschluga;210;SOBRADO 01;Santa Cândida;PR;89.44;97.6;89.44;89.44;3;19.0;Flamboyant;500000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR;0;2023-08-02T09:59:22.357;;0;500000.0
Disponível;Residencial;Casa;3;3;Curitiba;81750430;Rua Doutor Bley Zornig;2100;;Boqueirao;PR;195.0;361.5;195.0;195.0;5;2.0;;1499000.0;0.0;N;2023-09-27T00:10:26.800;N;zr;0;2023-09-25T17:17:56.623;;0;1499000.0
Disponível;Comercial/Residencial;Sobrado;3;2;Curitiba;82560440;Rua José Merhy;1040;sobrado 3;Boa Vista;PR;150.0;101.83;150.0;141.92;2;11.0;Condomínio Residencial e Comercial Alvorada;689000.0;1433.92;N;2023-09-27T00:10:26.800;N;2;0;2023-05-11T16:15:39.530;;0;690433.92
Disponível;Comercial/Residencial;Casa;3;1;Curitiba;82220080;Rua Charles Dickens;337;;Abranches;PR;554.0;480.0;554.0;554.0;4;10.0;;1350000.0;40430.06;N;2023-09-27T00:10:26.800;N;ZR2;0;2023-09-11T15:29:36.590;;0;1390430.06
Disponível;Residencial;Sobrado;4;4;Curitiba;81540210;Rua Tenente-Brigadeiro Francisco De Assis Corrêa De Mello;572;Sobrado 02;Jardim Das Américas;PR;173.45;120.0;173.45;167.57;2;20.0;CONDOMÍNIO RESIDENCIAL SÃO FRANCISCO DE ASSIS;870000.0;1597.95;N;2023-09-27T00:10:26.800;N;ZR - 2;0;2023-08-14T11:07:31.317;;0;871597.95
Disponível;Comercial/Residencial;Sobrado;4;2;Curitiba;80210000;Avenida Prefeito Omar Sabbag;891;;Jardim Botânico;PR;257.5;345.65;257.5;257.5;0;61.0;;968000.0;2364.33;N;2023-09-27T00:10:26.800;N;ZR1;0;2023-04-27T14:20:12.160;;0;970364.33
Disponível;Residencial;Casa;3;3;Curitiba;81210330;Rua João Scremin;70;;Campo Comprido;PR;289.0;355.0;289.0;289.0;8;12.0;;1190000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR;0;2023-04-20T15:21:47.800;;0;1190000.0
Disponível;Residencial;Casa;3;0;Curitiba;82630308;Rua Ivo Zagonel;114;sobrado 01;Atuba;PR;215.95;222.36;215.95;215.95;6;14.0;Residencial Mestriner;887000.0;2118.81;N;2023-09-27T00:10:26.800;N;zr2;0;2023-04-12T10:06:20.583;;0;889118.81
